"geneName","geneScore"
"CLUL1",0.00084167
"TBC1D8B",0.00084153
"RGS3",0.00084133
"CROCC",0.00083743
"NPAS4",0.00082914
"USP15",0.00082837
"IL23R",0.0008266
"GOLGA3",0.00082606
"CEP164",0.00082568
"OR4A4P",0.00082326
"SH3PXD2B",0.0008217
"LMLN",0.00082122
"NPC1",0.00082047
"EPHA7",0.00082036
"DDR2",0.00081907
"ANK2",0.00081826
"LEPREL1",0.00081654
"RP1",0.0008158
"RNF41",0.00081468
"EEA1",0.00081102
"PCDH11X",0.00080862
"UBA7",0.00080798
"ABCA7",0.00080777
"LRRIQ1",0.00080477
"CHRD",0.00080058
"WDR47",0.00080022
"KIAA1462",0.00080017
"COL6A5",0.00079917
"ALAS2",0.00079864
"ZNF732",0.0007972
"MT1A",0.00079712
"PLEKHA6",0.00079638
"C10orf12",0.00079591
"LMAN2",0.00079388
"ASXL2",0.00079295
"CA9",0.00079255
"LTBP4",0.00079215
"OR10H1",0.00079206
"LPO",0.00079093
"RIF1",0.00079082
"CCDC171",0.00079041
"SARM1",0.00078721
"XIRP1",0.00078665
"OR4D10",0.000785
"OR2W5",0.00078211
"PPP3CB",0.00078186
"CCDC88A",0.00077936
"SPTB",0.00077856
"DNAAF3",0.0007765
"CCDC146",0.00077622
"RP11-480I12.7",0.00077563
"CD5L",0.00077499
"ZFP69",0.00077264
"PHC1P1",0.00076621
"CYP2A13",0.00076559
"TBATA",0.00076395
"RXFP3",0.0007638
"ABAT",0.0007636
"ZNF609",0.00076078
"MUC4",0.00076019
"CCDC102B",0.00075891
"SAMD3",0.00075777
"RORC",0.00075553
"MIR548H4",0.00075216
"CPNE3",0.00075124
"DAB2IP",0.00075029
"ZNF233",0.00074914
"PSEN2",0.00074761
"ZFR",0.00074528
"HAUS5",0.00074497
"POLA1",0.00074459
"TIMELESS",0.00074356
"OR10H2",0.00074316
"BCAN",0.00074313
"PLXNA1",0.00074246
"PHLPP1",0.00074229
"TMEM132C",0.00074121
"ZFPL1",0.00073975
"PRKCQ",0.00073549
"GRIK1",0.00073533
"LRP4",0.00073487
"ACTN4",0.0007348
"DDX12P",0.00073355
"GRIN2D",0.00073214
"CAMSAP2",0.00073116
"KIF4A",0.00072934
"MMP26",0.0007293
"QSOX1",0.00072923
"BCAT1",0.00072846
"ZNF106",0.00072699
"IGSF10",0.00072631
"MPDZ",0.00072536
"PCDH19",0.00072455
"RGS12",0.00072214
"AFAP1",0.00071835
"CDRT1",0.00071809
"CDH6",0.00071679
"ITGB2",0.00071589
"TPTE2",0.00071536
"MUM1L1",0.00071516
"PPP3CA",0.00071381
"RPL3",0.00071349
"C16orf71",0.00071284
"HTT",0.00071249
"ALG10B",0.00070283
"ERBB4",0.00070272
"TRPC5",0.00070114
"LAMA2",0.0007007
"CDH11",0.00070023
"WWP2",0.00069893
"CFH",0.00069876
"MYO18A",0.00069769
"ALOXE3",0.00069624
"PCDHA5",0.00069622
"SNORD3A",0.00069611
"PLCG1",0.00069547
"SMTNL1",0.00069261
"L3MBTL4",0.00069248
"AGBL3",0.0006924
"MYOF",0.00068938
"ERCC5",0.00068916
"MYH13",0.00068858
"KCNN3",0.00068835
"TEX15",0.00068495
"CSH2",0.00068399
"CEP290",0.00068299
"TNPO1",0.00068286
"TLN2",0.00068217
"SYT2",0.00068125
"CACNA2D3",0.00067929
"HSD3B2",0.0006791
"CDK16",0.00067899
"UBQLN4",0.0006754
"XPO1",0.0006727
"COG2",0.00066847
"AOX1",0.00066827
"TTC14",0.00066769
"TBC1D4",0.00066604
"SCN2A",0.00066452
"TRAPPC12",0.00066334
"PIWIL2",0.0006627
"CUL4B",0.00066264
"MAST4",0.00066256
"MED13",0.00066077
"XBP1",0.00065994
"NRXN3",0.00065728
"REV3L",0.00065723
"ADAMTSL1",0.00065687
"FGD5",0.00065592
"GNB3",0.00065583
"SLC17A7",0.00065401
"ROBO1",0.00065361
"HERC4",0.00065221
"BLM",0.00065065
"HLA-A",0.00064886
"CPXM1",0.00064841
"OR2G3",0.0006479
"RP11-404K5.2",0.00064751
"SMARCA4",0.00064477
"FAM66C",0.00064465
"COL20A1",0.00064324
"INPP5B",0.00064297
"PCDH9",0.00064267
"RP11-325B23.2",0.00064234
"RETSAT",0.00064114
"PRKCDBP",0.00064068
"SMCHD1",0.00063878
"RP11-76H14.2",0.00063865
"TECTA",0.00063802
"CDHR3",0.00063732
"CEP170",0.00063705
"TOX4",0.0006364
"BRAF",0.00063576
"CCM2",0.0006353
"CPZ",0.00063504
"HS6ST2",0.0006334
"CACNA1B",0.00063338
"CCDC175",0.00063221
"CCDC14",0.00063131
"DHX30",0.0006307
"CCND3",0.00063045
"AP1G2",0.00062969
"KIAA0947",0.00062969
"CD300A",0.00062968
"FGD4",0.00062631
"CBLC",0.00062456
"EGFR",0.00062446
"STXBP5",0.00062394
"MORC1",0.00062272
"TPCN1",0.00061809
"FILIP1",0.00061584
"ATAD2B",0.00061501
"PHTF2",0.00061461
"HDAC2",0.00061432
"VPS54",0.00061322
"CCNB3",0.00061133
"NCAM1",0.00061062
"NCOA6",0.00060863
"C19orf45",0.00060854
"ANKRD32",0.00060548
"TUBB4B",0.00060523
"MAP3K1",0.000605
"CHGB",0.00060391
"CEACAM21",0.00060033
"HSPA4",0.00059968
"ALDH1A3",0.00059959
"ZNF598",0.00059811
"GCC2",0.00059804
"ZNF711",0.00059793
"ZNF577",0.00059667
"HLA-DQB2",0.00059622
"ZNF83",0.00059549
"GSE1",0.0005945
"GJB3",0.00059411
"KDM2A",0.00059394
"CEP192",0.00059374
"PDS5A",0.00059163
"MST1",0.00059122
"RASA3",0.00059018
"RP11-259G18.3",0.00058854
"HDAC8",0.00058841
"TRIP11",0.00058827
"HEPH",0.00058731
"PLXND1",0.0005865
"CXorf58",0.00058586
"SEC16B",0.00058426
"OPA1",0.00058404
"MYO7A",0.00058402
"PMS1",0.00058272
"TDRD6",0.00058244
"ARMCX1",0.00058054
"XIRP2",0.00058038
"PPARGC1B",0.00057983
"IREB2",0.00057806
"NOP14",0.0005778
"PCDHA1",0.00057605
"HPS1",0.000574
"SERPINA4",0.00057221
"MYO15A",0.00057193
"SCLT1",0.00057144
"SOX14",0.00057039
"NUP155",0.00056976
"CSPP1",0.00056934
"WDR65",0.00056902
"TMEM132D",0.00056848
"FAM110A",0.00056702
"CSPG4P11",0.00056681
"CECR2",0.00056576
"IKBKB",0.00056538
"SUSD4",0.000565
"TPRX1",0.00056496
"GRK4",0.00056437
"DIP2C",0.00056377
"TRHDE",0.00056304
"TBL1X",0.00056256
"TRPC4AP",0.00056186
"LRRK1",0.00056084
"GRID2",0.00055976
"CATSPERD",0.00055869
"ADCY9",0.00055751
"IL10RB",0.00055524
"ARHGAP11A",0.00055467
"NOD1",0.00055441
"LRFN4",0.00055416
"EXOC6",0.00055246
"GMDS",0.00055215
"PCDHGA9",0.00055061
"KIAA1377",0.00055055
"TRAF3IP3",0.0005505
"KDM6A",0.00054997
"ABCC2",0.00054915
"GBE1",0.00054673
"SFRP1",0.0005458
"GAB3",0.0005448
"RBM26",0.00054406
"NOS1",0.00054345
"TSHZ3",0.00054278
"LARGE",0.0005425
"LAMA4",0.00054108
"CHD1L",0.00054044
"SNX16",0.00053883
"ITSN1",0.00053867
"ABCC12",0.00053843
"VPS53",0.0005362
"VWA7",0.00053461
"CCDC144A",0.00053211
"SEPT7P2",0.00053172
"RNF219",0.0005295
"NUP98",0.00052913
"CBX8",0.00052875
"POM121L12",0.00052844
"ANK1",0.00052735
"MYRIP",0.0005225
"ATHL1",0.00052142
"CORO7",0.00052005
"PCDH7",0.00051878
"ATIC",0.00051831
"ZNF318",0.00051804
"NCKAP1L",0.00051682
"TCF12",0.00051645
"HDLBP",0.00051641
"KRAS",0.00051559
"PCDHA4",0.00051342
"ITGA2",0.00050821
"KPNA4",0.00050803
"ERC2",0.00050777
"GFPT2",0.00050773
"PREPL",0.00050689
"ZNF594",0.00050683
"PKNOX2",0.00050657
"ARHGEF11",0.00050632
"MYO3A",0.00050494
"DSC2",0.00050396
"PRDM1",0.00050372
"ITGAV",0.000503
"PVRL2",0.000503
"DAB1",0.00050254
"DNAH2",0.00050121
"KIAA0825",0.00050052
"ABCC4",0.00049932
"NBEA",0.00049835
"NTRK3",0.00049451
"SORBS1",0.00049332
"SATL1",0.0004932
"STAU1",0.00049303
"FBXO21",0.0004923
"LNX1",0.0004914
"DZIP3",0.00049068
"MCF2L2",0.0004893
"ELF3",0.00048708
"SZT2",0.00048685
"UHRF1BP1L",0.0004864
"NOTCH2",0.00048591
"UBR5",0.00048554
"RP11-250H24.4",0.00048426
"NKTR",0.00048399
"TSC22D1",0.00048362
"NDNF",0.00048226
"DPEP1",0.00048066
"NSUN3",0.0004806
"SF3B1",0.00047983
"MTHFD1L",0.00047912
"WIZ",0.00047847
"GMEB1",0.00047833
"FAAH",0.00047754
"ZFP36L1",0.00047679
"COL7A1",0.00047591
"ADAMTSL3",0.00047271
"GRIK3",0.00047222
"LRCH1",0.00047151
"SPATA6",0.00047107
"ENPP1",0.00047077
"RGS4",0.00046769
"NIN",0.00046728
"DMXL2",0.00046695
"FSD2",0.00046664
"COX20",0.00046581
"CHEK2P2",0.00046487
"ZZZ3",0.0004628
"NID2",0.00046271
"CDH19",0.00046235
"PDE4C",0.00046222
"CTD-2314B22.3",0.0004621
"RTL1",0.00046105
"ZNF527",0.00046098
"ACO2",0.00045981
"ANKRD12",0.00045923
"ST6GALNAC1",0.00045919
"VNN2",0.00045755
"ANKRD62",0.0004575
"WDFY3",0.00045503
"RNF10",0.00045433
"TACC2",0.0004534
"PRR14L",0.00045254
"KLRG2",0.00045131
"RP11-488L18.10",0.0004502
"HIVEP3",0.00044827
"C9orf43",0.00044815
"TNKS1BP1",0.00044788
"XIST",0.00044779
"LRBA",0.00044764
"EGR3",0.00044734
"SAGE1",0.00044527
"SLC13A1",0.00044519
"ZCCHC12",0.00044426
"ZNF571",0.00044322
"SNAPC4",0.0004426
"RAD54B",0.00044239
"HLA-DRB1",0.00044181
"DNMT3A",0.00044088
"SYCP1",0.00043903
"SEPHS2P1",0.00043803
"FMNL3",0.0004378
"BCL9",0.0004378
"ENSG00000238643",0.00043763
"DAB2",0.00043661
"GNAS",0.00043527
"OTOGL",0.00043414
"AC136704.1",0.00043321
"ZNF544",0.00043296
"RGAG1",0.0004306
"RFPL1",0.00042847
"SETD2",0.00042724
"GUCY2C",0.00042664
"NUF2",0.00042563
"CASZ1",0.00042509
"BNC2",0.00042441
"PAK2",0.00042436
"SPAG5",0.00042371
"BCAS1",0.00042351
"ZNF878",0.00042336
"FASN",0.00042263
"ANPEP",0.00042085
"OR2T34",0.00042025
"CDC42BPG",0.00041873
"YBEY",0.00041638
"RP11-460N11.2",0.00041584
"PSD",0.00041316
"NRP2",0.00041043
"STOX1",0.00040942
"NBPF10",0.00040939
"ATP10D",0.00040892
"SLCO1C1",0.0004081
"UBR1",0.0004077
"KCNK2",0.00040732
"BRDT",0.00040683
"COL15A1",0.00040664
"ANAPC5",0.00040546
"ECE1",0.00040433
"ACAD11",0.00040397
"ALPK1",0.00040341
"SLC10A3",0.00040146
"ASMTL",0.00039898
"AGGF1",0.00039847
"TMEM132B",0.00039844
"ANKRD30B",0.00039825
"PGLYRP2",0.00039811
"MEGF11",0.00039441
"SHANK2",0.00039438
"DENND1A",0.00039376
"CCDC137",0.00039332
"ITGB4",0.00039303
"CCSER2",0.00039159
"TYW1B",0.0003914
"AC090574.1",0.00039041
"KDM4A",0.00038965
"TLR8",0.00038792
"DCST1",0.00038766
"LIFR",0.0003869
"GPR97",0.00038675
"KMT2B",0.00038581
"FASTKD3",0.00038528
"JADE2",0.0003852
"PTGER4P2",0.00038376
"CIRBP",0.00038364
"KMT2A",0.00038338
"CDH9",0.00038276
"TLR7",0.00038275
"ATP4A",0.00038172
"ESYT1",0.00037988
"SPEN",0.00037853
"AMT",0.00037799
"RP11-815J4.6",0.00037728
"STON1",0.00037675
"SEMA4F",0.00037573
"PAXIP1",0.00037396
"WT1",0.00037358
"CPT1A",0.00037352
"GRK1",0.0003729
"PLIN4",0.00037041
"AC116050.1",0.0003693
"SCFD1",0.00036923
"WDR96",0.00036916
"IL1RAPL1",0.00036906
"ANKRD34C",0.00036872
"ADCY8",0.00036855
"FARSB",0.00036847
"CARD16",0.00036813
"OSBPL8",0.00036734
"SNAP91",0.00036624
"ZP4",0.00036541
"PCDHA6",0.00036504
"MYO9A",0.00036293
"MROH6",0.00036253
"TRIP10",0.000362
"ZNF618",0.00036188
"ZMYM3",0.00036042
"PDE6C",0.00036036
"APTX",0.00035929
"MCMBP",0.00035861
"RIN2",0.00035731
"FAM166A",0.00035691
"ADAMTS6",0.00035688
"ARAP1",0.00035656
"ATXN2",0.00035646
"HNRNPH2",0.00035266
"SYCP2",0.00035181
"SH3BP2",0.00035007
"OTUD7B",0.0003479
"GRIK5",0.00034758
"PSMD1",0.00034552
"PASK",0.00034433
"GOLGA4",0.00034412
"ZNF90",0.00034399
"ATN1",0.0003435
"OR4A15",0.00034314
"ZNF965P",0.00034061
"TULP4",0.00033967
"NLRC3",0.00033904
"PLXNA4",0.00033652
"RLF",0.00033652
"PKD1",0.00033651
"CHL1",0.00033544
"KIAA1549",0.00033535
"COL27A1",0.00033515
"THBS1",0.00033453
"C7orf60",0.00033403
"LINC00842",0.0003338
"WBSCR17",0.00033277
"SLC22A16",0.00032929
"ANKRD24",0.0003272
"HMGB3P6",0.00032686
"FLNC",0.00032678
"SCYL2",0.00032641
"HHAT",0.00032378
"TFAP2A",0.00032266
"MYLK",0.00032247
"RARB",0.00032213
"SMARCA2",0.00032189
"GLG1",0.00032165
"ELP5",0.00032143
"PYHIN1",0.00032104
"COL4A5",0.0003201
"ZC3H4",0.00031986
"PDE3A",0.00031975
"NPAT",0.00031895
"GSPT2",0.00031738
"CDH12",0.00031724
"TCHHL1",0.00031687
"TRAPPC9",0.0003145
"OR12D3",0.00031305
"TRIM36",0.00031244
"Y_RNA",0.00031235
"BRIX1",0.000309
"STK38L",0.00030867
"NHLRC1",0.00030724
"ANKAR",0.00030583
"RBMXL3",0.00030486
"RP11-114H24.7",0.00030448
"SUPT5H",0.00030446
"MEGF8",0.0003042
"BRF1",0.00030408
"RANBP6",0.00030306
"DOPEY2",0.00030228
"TTBK1",0.0003013
"PRPF38B",0.00030112
"OR5I1",0.00030107
"PLCD1",0.00030083
"SMYD3",0.00030074
"CENPF",0.00029941
"DCAF12L1",0.00029785
"MYPN",0.00029774
"MFN1",0.00029748
"CFB",0.00029713
"DDX55",0.0002968
"FAM193B",0.00029666
"ANKRD36C",0.0002965
"BIRC8",0.00029526
"VPS13A",0.00029517
"COL6A2",0.00029502
"SBNO1",0.00029403
"CASP8",0.00029377
"HLA-V",0.00029358
"SLC17A6",0.00029297
"USPL1",0.00029265
"BPIFB4",0.00029033
"SLC22A23",0.00028941
"PLEKHH1",0.00028934
"CACNA1G",0.00028676
"PSMC6",0.00028578
"ZNF804B",0.00028533
"PHLDA1",0.00028345
"TMEM106B",0.00028342
"DHX32",0.00028316
"BAI3",0.00028148
"CAPN1",0.00028034
"PDLIM7",0.0002798
"PKP4",0.00027947
"AARS2",0.00027912
"TRAK1",0.00027896
"KIR3DL2",0.00027825
"COL4A2",0.00027508
"ZSCAN32",0.00027483
"LRRC7",0.00027434
"PCDHB14",0.00027234
"CABIN1",0.00027008
"CHRNB2",0.00026907
"OTOF",0.00026854
"SLC30A5",0.00026763
"ASH2L",0.00026663
"PPFIA4",0.00026662
"ITPR1",0.00026592
"CDK2AP2P2",0.00026468
"POLQ",0.00026286
"TUBA1B",0.00026174
"TNRC18",0.00026099
"CYP3A7",0.00025869
"PIK3C2B",0.00025859
"RP3-470B24.5",0.00025829
"BCAR3",0.00025809
"FAM171B",0.00025768
"FAM129B",0.00025763
"TRIM42",0.00025724
"MLLT10",0.00025537
"CD1B",0.00025536
"DCLRE1C",0.0002552
"ANKHD1",0.00025498
"INSRR",0.00025453
"CACNA2D1",0.00025416
"HERC2",0.00025372
"NBPF1",0.00025359
"DOCK2",0.00025111
"ROR1",0.00025089
"TEX11",0.00024944
"ADAMTS9",0.00024791
"PER1",0.00024779
"LYST",0.00024762
"RPH3A",0.00024503
"TCHH",0.0002448
"CCR2",0.00024362
"DNAH14",0.00024347
"IQSEC2",0.00024197
"PCDHGB4",0.00024195
"TTC21B",0.0002419
"MYO5B",0.00024185
"LEPR",0.00024048
"NBAS",0.00024039
"BAI1",0.00023976
"MCRS1",0.00023946
"AGAP7",0.00023918
"PAPPA2",0.00023851
"ALPK2",0.00023848
"TEP1",0.00023743
"CHST9",0.00023671
"PYGB",0.00023636
"DOT1L",0.00023585
"ITGAX",0.00023558
"ZMYM4",0.00023547
"C6orf132",0.00023275
"SON",0.00023171
"ZNF473",0.00023118
"DNAH12",0.00022902
"DPY19L3",0.00022897
"MMP14",0.00022785
"ATP9A",0.0002275
"PWP2",0.0002273
"CSTF2T",0.00022701
"PIK3R1",0.00022678
"VSIG1",0.00022678
"DCDC1",0.0002259
"CYP2S1",0.00022579
"MYH9",0.00022342
"BAZ2B",0.00022231
"PRX",0.00022134
"FAM160A2",0.00022063
"NBN",0.00021965
"LRRK2",0.00021933
"SETBP1",0.00021932
"AADAC",0.00021926
"ZNF687",0.00021889
"RRAGD",0.0002175
"PPP1R3A",0.00021697
"PROSER1",0.00021485
"TAF1",0.00021369
"CCDC150",0.00021271
"KIAA1210",0.00021108
"ITGA1",0.0002058
"STXBP1",0.00020539
"ZNF675",0.00020498
"CORO2A",0.00020496
"CBFB",0.00020436
"RPTN",0.00020415
"TRGV8",0.00020415
"PCDHB18",0.00020254
"PVRL3",0.00020184
"CNP",0.00020137
"USP54",0.0002004
"GALNTL5",0.00020034
"NECAB1",0.00019911
"NFATC4",0.00019843
"TRPS1",0.00019807
"AMACR",0.00019682
"NEURL4",0.00019659
"GATM",0.00019637
"PRKD3",0.00019585
"AAK1",0.00019572
"COL5A2",0.00019484
"ABCA1",0.00019261
"TYK2",0.00019224
"DENND6A",0.00019133
"SLC15A4",0.00018918
"ACSBG2",0.00018911
"VPRBP",0.00018905
"TNRC6A",0.00018851
"GPR155",0.00018819
"BCL9L",0.00018495
"RABIF",0.00018412
"STAT5A",0.00018335
"PRRX1",0.00018253
"PCDHGA1",0.00018208
"SCN4A",0.00018187
"CSRNP1",0.00018164
"ENSG00000210196",0.000181
"SSU72P3",0.00018043
"CUL7",0.00017952
"TLN1",0.00017703
"SLX4",0.00017653
"TRIM46",0.00017585
"SPEF2",0.00017553
"NBPF14",0.00017519
"CD247",0.00017367
"IPO5",0.00017302
"ANKK1",0.00017242
"SOCS6",0.00017194
"PARD3",0.00017185
"AASS",0.00017129
"MEFV",0.00017068
"AFF4",0.00016788
"FRMPD4",0.00016758
"NUMBL",0.00016632
"PLXNA3",0.00016466
"CADPS",0.00016335
"CILP",0.00016295
"ZSCAN12",0.00016074
"RGPD3",0.00016064
"SERPINA5",0.00015839
"ACE",0.00015736
"CNTNAP4",0.0001562
"FGFR4",0.00015591
"ASTN1",0.00015279
"GLB1L3",0.00015231
"UBE3C",0.00015231
"HPS3",0.00015035
"PSG6",0.00014946
"C4orf21",0.00014726
"BTK",0.00014695
"RNF113A",0.00014695
"ALK",0.00014599
"ZHX1",0.00014467
"ARHGEF17",0.00014394
"AHNAK",0.00014298
"SLC13A4",0.00014254
"LPHN2",0.00014194
"SMARCD3",0.00014167
"TNFRSF10B",0.00014107
"CXorf65",0.00014064
"TSHR",0.00014034
"LRRC37A3",0.00013987
"ZNF705E",0.00013975
"PITPNM1",0.0001393
"LPHN3",0.00013723
"CTNNA3",0.00013718
"KDM5C",0.00013655
"CD1E",0.00013327
"FAM169A",0.00013325
"RASAL3",0.00013307
"PCDHA9",0.00013229
"MCOLN1",0.00013216
"PRAMEF4",0.00013147
"LATS1",0.00013126
"PTPRD",0.00012984
"SYDE2",0.00012968
"ESPL1",0.00012857
"NUP210",0.00012835
"HIST1H2AK",0.00012735
"CYP2C8",0.00012607
"MAGEL2",0.00012541
"STK11IP",0.00012494
"ANKRD50",0.00012434
"PCDHB5",0.00012265
"MYO1F",0.00012116
"SERPINC1",0.00012026
"ADAM10",0.00012019
"C2orf71",0.00011997
"GRIN2C",0.00011927
"CSTF3",0.00011903
"MAGEE2",0.00011885
"TBC1D31",0.00011859
"NUP210L",0.00011775
"CHST2",0.00011714
"POLR2A",0.00011647
"FAM90A1",0.00011475
"CARD6",0.00011313
"OR10Q1",0.00011242
"AGO1",0.00011037
"CPS1",0.00010938
"TRAPPC10",0.00010874
"RP11-22B23.1",0.00010837
"IL17RB",0.00010764
"MAP4K1",0.00010649
"UNC5D",0.00010641
"SHROOM3",0.00010605
"ABCA9",0.00010554
"PCDHGA12",0.00010528
"CLIP2",0.00010458
